user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
BBCNewsNI,Belfast,SocialFlow,,2021-05-09 15:31:09,True,1631,"The arrival of oxygen generators in India from Northern Ireland is a ""welcome sight"", says Health Minister Robin Sw… https://t.co/U3tNwYKRaS",11,False
hoomantic,"Ranchi, India",Twitter for Android,,2021-05-09 15:31:09,True,1579,@Sakshi_Wadhwa07 @ranchihelp @DC_Ranchi @shubhamgantayat @LifeSavers_Rnc @indiacares_2020 Oxygen beds available at… https://t.co/cjnEQGjpN7,0,False
jkflwrs,bffs ~ bea lorr steph jen yana gold allysa nico k,Twitter for Android,,2021-05-09 15:31:05,False,1994,@timtamluv_ The amount of oxygen we saved 😌,0,False
iamandeepchawla,India,Twitter for Android,,2021-05-09 15:31:02,True,3378,"@coolindian @MukeshSharmaMLA @dilipkpandey @srinivasiyc @DrKumarVishwas @DelhiPolice Sir, please try here

I have j… https://t.co/YSf0hfLEWe",1,False
egun26,,Twitter for iPhone,,2021-05-09 15:31:02,False,56,@Sepala17 @Newshub_lk @ShanakiyanR Oxygen thief🤣🤣🤣🤣,0,False
BhaskarRama111,,Twitter for Android,,2021-05-09 15:31:01,False,390,"Pls convert SMC Hospital , IAF Tambaram , Chennai 600046 and Military Hospital , Chennai 600032 into COVID care cen… https://t.co/abklK0qdrc",0,False
sno0no,,Twitter for iPhone,,2021-05-09 15:30:57,False,12,@elonmusk Can you make your system software in your Tesla’s something that’s your favorite ? windows was better the… https://t.co/4mv9SjM1sh,0,False
uxuidesigntips,Gurugram | Solan,Twitter Web App,,2021-05-09 15:30:56,True,622,"@Tejasvi_Surya 
Urgently need one bed for a relative whose Oxygen level is dropping rapidly. 

His all family membe… https://t.co/Tpisv6M3mx",0,False
veteran10525,,Twitter for Android,,2021-05-09 15:30:55,False,221,"Is there a shortage of jhola? 

People are leaving due to shortages of oxygen cylinders, ICU beds, ventilators, etc.

Just asking.",0,False
millerjain1,"Greater Noida, India",Twitter for iPhone,,2021-05-09 15:30:55,False,442,@SonuSood @SoodFoundation Plz help sir need oxygen cylinder in up Muzaffarnagar Khatauli,0,False
riteoffittage,Omicron Persei 8,Twitter for iPhone,,2021-05-09 15:30:55,True,3868,"Really want to start going back to the gym and wearing masks but I've been testing wearing a mask, doing strenuous… https://t.co/ioyWCe1kxP",0,False
sweet_potato258,"Bhopal, India",Twitter for Android,,2021-05-09 15:30:54,False,505,"@Sanzu__ @Anonyms_Atheist @Chahal_Shekhar India: Taking oxygen from Saudi Arab, Egypt, Bangladesh, Qatar
Bhakt: I s… https://t.co/YnE58sAeuZ",3,False
China_Fact,Beijing,Twitter for Android,,2021-05-09 15:30:53,False,57,"The first batch of 100 oxygen concentrators, 40 ventilators and other anti-pandemic supplies donated by Red Cross S… https://t.co/wbAPr6S6mJ",0,False
Arun2981,,Twitter for iPhone,,2021-05-09 15:30:52,True,986,Gurgaon is reporting more cases than Mumbai... what is @anilvijminister doing? How many oxygen beds added in Gurgao… https://t.co/2XzZ1qZGKk,11,False
SheReadsNews,The Great Wide Open,Twitter Web App,,2021-05-09 15:30:52,False,237,"I don't know enough about internal MA politics to know how many challengers she's going to have, if any, running fo… https://t.co/vr5FYLKr5e",0,False
shameershaik67,,Twitter for Android,,2021-05-09 15:30:52,True,56,Many aircrafts have landed in Delhi with aid and oxygen. But where the aid has gone...Still not in reach of common man...,0,False
Thepositive100,Mumbai,Twitter for Android,,2021-05-09 15:30:50,True,79,@sardesairajdeep How about Pyare Khan the transporter from Nagpur. Nitin Gadkari has given him task of entire Vidharbha to provide oxygen,0,False
bipulsrivastav5,"Ghaziabad, India",Twitter for iPhone,,2021-05-09 15:30:48,True,180,@SonuSood sir my father at Muzaffapur Bihar is in need of regular oxygen support and not able to find oxy concentra… https://t.co/gLEXwR8NB9,0,False
__borahaebts_,BUTTER🧈,Twitter for Android,,2021-05-09 15:30:45,False,589,"@misseuphoria_7 I'm not okay I mean how I'm supposed to be okay after witnessing this  I need oxygen, I can't breathe",0,False
akshaykittu,"Anand, India",Twitter for Android,,2021-05-09 15:30:43,True,289,"@srinivasiyc Sir plz help
Patient Name :- Ayub Ali
Contact No:- 9782987730
struggling alone in Jaipur and Oxygen level is getting down",0,False
elizabethmcswee,,Twitter for iPhone,,2021-05-09 15:30:40,True,215,Day 9 #FibromyalgiaAwarenessMonth it’s to do with lack of oxygen in the mitochondria - this results in both pain an… https://t.co/JjEb8LqvqZ,0,False
Abhishek_Rai_09,"Mau, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='133eafffa4b1ca86', url='https://api.twitter.com/1.1/geo/id/133eafffa4b1ca86.json', place_type='admin', name='Uttar Pradesh', full_name='Uttar Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[77.096236, 23.871941], [84.638873, 23.871941], [84.638873, 30.407576], [77.096236, 30.407576]]]), attributes={})",2021-05-09 15:30:38,True,352,Hon'ble MLC A. K Sharma arranged additional 443 oxygen concentrator machine for 20 UP East district through CSR. It… https://t.co/1g0ADJ6dUC,0,False
SanjayC81035386,भारत ,Twitter for Android,,2021-05-09 15:30:38,False,403,@SanjayAzadSln @AmitShah Ticket black se start kiya tha aur ab Oxygen black tak pahunch gaya,0,False
JohnsonVdev,India,Twitter for Android,,2021-05-09 15:30:37,False,1536,Every kith n kin of the Ppl who lost lives due to shortage of oxygen and medicine should file case for murder again… https://t.co/BEL5Fripmf,0,False
ARJUNLA00059646,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='63e2c7ad6f5d2bca', url='https://api.twitter.com/1.1/geo/id/63e2c7ad6f5d2bca.json', place_type='city', name='Tonk', full_name='Tonk, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[75.5589819, 26.0225729], [76.0067521, 26.0225729], [76.0067521, 26.469109], [75.5589819, 26.469109]]]), attributes={})",2021-05-09 15:30:37,True,4652,"Req - ventilator bed 
Patient name - Radheshyam sharma 
City - jaipur 
Oxygen score - without o2 45 
With oxygen 82… https://t.co/LugbxdyKXE",0,False
abhi_2783,India,Twitter for Android,,2021-05-09 15:30:36,True,232,@tavleen_singh Was Delhi free of COVID in Jan-March 2021? If Couldn't he have used that to build medical infra inst… https://t.co/F8TK560dOG,0,False
___Mountainman,,Twitter Web App,,2021-05-09 15:30:34,False,389,"Leaving Financial Aid before Covid, India now is the largest receiver of Foreign Aid which includes Oxygen, Vaccine… https://t.co/zycvm1Y7ub",0,False
swaegbish,,Twitter for Android,,2021-05-09 15:30:33,False,8,@BIGHIT_MUSIC Goddamit boys spare me some oxygen i can't fuxing breath https://t.co/FjUoyDt8fm,0,False
gmukhopadhaya,New Delhi/Jakarta,Twitter for iPhone,,2021-05-09 15:30:33,True,1067,Judge for yourself. Wonder how Gujarat managed enough oxygen when the rest of the country was starved of it? https://t.co/wPOzBxHfc7,0,False
bleishamaepapu1,,Twitter for Android,,2021-05-09 15:30:28,False,212,"pls how can I survived in this era?!!😭🥵 send oxygen... 
#BTS_Butter #ButterTeaser1 https://t.co/SXwqgEY75C",0,False
google716,Mumbai ,Twitter Web App,,2021-05-09 15:30:28,True,39,"@NoyonSENSE @ashishkjha We Indians have shamed our selves on the World stage. Citizens dying for want of Oxygen, Me… https://t.co/M4at5ReOM4",0,False
RAFIKAN77591424,"New Delhi, India",Twitter for Android,,2021-05-09 15:30:26,False,35,@PooruSharma @BJP4India @JPNadda I know about those countries where Muslims are in majority and I know those countr… https://t.co/j4QZvHhU0Z,0,False
BTS7_wings,,Twitter for Android,,2021-05-09 15:30:24,False,741,@abellarnadz Send oxygen supply 😭,0,False
Aisha24503962,,Twitter for Android,,2021-05-09 15:30:24,False,419,@COVID19_INDIA sir. Need oxygen in gaziyabad,0,False
akshaykittu,"Anand, India",Twitter for Android,,2021-05-09 15:30:23,True,289,"@Rajasthan_PYC @ashokgehlot51 Sir plz help
Patient Name :- Ayub Ali
Contact No:- 9782987730
struggling alone in Jai… https://t.co/CLUEbxbIAz",0,False
sunitanna,new delhi,Twitter for Android,,2021-05-09 15:30:22,False,87,@sardesairajdeep This is for liquid oxygen. Every hospital doesn't have liquid oxygen storage tank. They work on cy… https://t.co/RCdaBKTFrX,0,False
mysticponderer,"New Delhi, India",Twitter for iPhone,,2021-05-09 15:30:17,False,1052,"#SOSDelhi Need ICU bed
Patient name-samir Gupta
Age-41
Location -delhi
Oxygen level-40 Attendent no-8800339360",0,False
ValeriKharlamov,S🅱️innala,Twitter for iPhone,,2021-05-09 15:30:12,True,630,"@hockeymusings Maybe if your parents didn’t meet, you wouldn’t be hogging all the oxygen #airhead",0,False
RexChillin,,Twitter for Android,,2021-05-09 15:30:10,False,51,@SupremeCourtFan we need SC to step in and do everything it can. We need to stop this moving to the third wave ..al… https://t.co/nVP924I4CR,0,False
PlentyGadgets,"Lagos, Nigeria",Buffer,,2021-05-09 15:30:08,False,1334,"Get HUAWEI WATCH GT 2 Pro Smartwatch from @PlentyGadgets

1.39'' AMOLED HD Touchscreen
Oxygen Saturation Detection… https://t.co/53Moq1ujlp",0,False
akdurani,delhi,Twitter for Android,,2021-05-09 15:30:08,True,1345,@srivatsayb @SpiritOfCongres BJP is boasting on Vaccination and Oxygen although a failure as is Serrum Institute wa… https://t.co/0rphhfVbtK,0,False
crypticyogi,Qatar,Twitter Web App,,2021-05-09 15:30:04,True,361,#Samosia @msisodia you are responsible for genocide in Delhi due to Oxygen scandal and not constructing a single ho… https://t.co/dTzIdp6Pce,0,False
cruy16,,Twitter Web App,,2021-05-09 15:30:03,False,10,"@elonmusk Since there is little oxygen on Mars, why not just build a device to increase the intake of air and sift… https://t.co/sZidzyb13Z",0,False
CAclubindia,world wide web,CAclubindia,,2021-05-09 15:30:02,False,486,ESIC installs oxygen plants at two hospitals in Delhi NCR dedicated to Covid-19 relief https://t.co/GIjtvES0h0,0,False
MynaMahila,"Mumbai, India",Twitter Web App,,2021-05-09 15:30:00,True,3400,"This week, our Mobile Health Van will be going from location to location, helping those most in need during this cr… https://t.co/wh22rgQXsf",0,False
FactCheckIndia,Mumbai,TweetDeck,,2021-05-09 15:30:00,False,30,"@FactCheckIndia is now tracking 26 cities, 3 UTs &amp; 1 state for #CovidIndia info on hosp beds, oxygen, meds &amp; plasma… https://t.co/jHqfxOiKfX",0,False
_ChoudharyRohit,"Jammu, India ",Twitter for Android,,2021-05-09 15:29:58,True,78,"SOS #Jammu Super Urgent. 

Require bed with oxygen in and Around Jammu 

My close relative.

Right now at MH satwar… https://t.co/RGG5TKWOZi",11,False
Praveen77943757,"Bihar, India",Twitter for Android,,2021-05-09 15:29:57,False,36,@BiharHealthDept Release the list of how much oxygen and ventilator in the bihar hospital district wise?????,0,False
go4ashi,India,Twitter for Android,,2021-05-09 15:29:57,True,620,"Oxygen Beds Available in Lucknow

Name: Shatabdi Super Speciality Hospital
Phone: 9450048007
Location: Kanpur - Luc… https://t.co/n37avJsVdA",3,False
JAI_SHRI_BHARAT,India,Twitter Web App,,2021-05-09 15:29:51,True,64,@RahulGandhi Congress Party should come forward and built mini/ mega oxygen plants in 1 month all over India. You c… https://t.co/GvgLA2NqZJ,0,False
Subhoji16416681,chinsurah ,Twitter for Android,,2021-05-09 15:29:51,True,799,"CM Mamata writes letter to PM for exemption from taxes on oxygen cylinders, medicines and other items for Covid-19… https://t.co/liXjm2GSTv",0,False
JParkchim,btxt + 90's kid 🇵🇭,Twitter for Android,,2021-05-09 15:29:49,False,2883,@btshi9 @caribonaraaaaa_ oxygen tank please!!! 😻😻😻,0,False
KumarYogesh2005,New Delhi,Twitter for Android,,2021-05-09 15:29:48,True,149,@SanjayAzadSln @AmitShah You People can't be expected to serving Humanity so please Stop Black marketing of Oxygen....,0,False
rajeevdhawan3,India,Twitter for Android,,2021-05-09 15:29:45,True,9,@MrsGandhi By plugging oxygen in the asshole of AAPIANS......They all are becoming youngsters as pet new oxygen hypothesis.,0,False
ImSam_Jaiswal,"Lucknow, India",Twitter for Android,,2021-05-09 15:29:44,True,23,"Lucknow Oxygen beds lead

Location- RR Sinha Memorial Hospital 
688 , Saitha, Mall Road, IIM-Dubagga By Pass,… https://t.co/CXLx0IvhSp",1,False
mypalsun,"India, Follow Back to Liberals",Twitter for Android,,2021-05-09 15:29:43,False,713,"@pbhushan1 While so many Indians r dying due to lack of Oxygen, Vaccines, Hospital beds etc as 2nd wave of killer C… https://t.co/ocnMPaFRcM",0,False
NitinKashyap_,Assam,Twitter for Android,,2021-05-09 15:29:41,False,898,"I see so many plasma request when the patient's oxygen levels are down to 70-80% ...

Docs have time and again said… https://t.co/YHj5XMR030",1,False
Luke_Bradderz,,Twitter for iPhone,,2021-05-09 15:29:39,True,1618,@LAEllis1987 @bobbeybouchet @sirmelon @Tyson_Fury @bjsaunders_ Depends on the sport in question. As a sprinter big… https://t.co/GwAuvNIP41,0,False
meminemyself,bangalore,Twitter for Android,,2021-05-09 15:29:37,True,1278,"Need ICU bed urgently. Please help.
 Selvi
Age : 72
Area / Location : Bangalore : KG Halli
SPO2 Level: *45%* she is… https://t.co/qgvAtzOOYS",0,False
CongressFans,,Twitter for Android,,2021-05-09 15:29:36,False,4252,"@asllnl @indianpolymath @akhileshsharma1 @himantabiswa It's an absolutely called for comment. 
See the condition of… https://t.co/VwIeXhHM7g",0,False
Dheeraj3715,"Ghaziabad, India",Twitter for Android,,2021-05-09 15:29:35,False,261,@SonuSood Good Evening sir..it's pleasure to hear such a great help by you for all in this time. I request you to p… https://t.co/Zj07WlnxaW,0,False
yudhastsingh,,Twitter Web App,,2021-05-09 15:29:34,False,340,@truthoriented @DrSJaishankar similar restrction on iron and steel comapnies for oxygen production..even some other… https://t.co/yHeZFC4gpX,0,False
ashoksi77999115,HYDERABAD,Twitter Web App,,2021-05-09 15:29:33,False,917,@Praveen18676026 @drprashantmish6 put two bootles of icefreeze 250ml mineral bootle in palms of both hand for twent… https://t.co/gZbOt8Ig2U,0,False
TAEFIIESTA,,Twitter for Android,,2021-05-09 15:29:32,False,1667,ANYONE GIVE ME MORE OXYGEN TANKS,0,False
AlHind17537551,,Twitter for Android,,2021-05-09 15:29:31,False,0,@chandan52912906 @DeepHindu6 @Israel But isreal eats your mummy.....how come you stand with them ....oh because you… https://t.co/41OMwHRror,0,False
beeryvea,00l • ca/fa • ( IND/ENG ),Twitter for Android,,2021-05-09 15:29:29,False,2177,i need oxygen,0,False
gokulram84,,Twitter for iPhone,,2021-05-09 15:29:28,True,453,"@vonbrauckmann I don’t think we can judge deposit in these situations, Patrick. MOdi government wasn’t prepared to… https://t.co/BCNzY0HcNr",0,False
airnewsalerts,"New Delhi, India",TweetDeck,,2021-05-09 15:29:25,False,16,"Oxygen generation plant is expected to become operational by tomorrow. 

The plant can also be used to supply oxyge… https://t.co/mUAR7B7kWx",6,False
RKrish928,,Twitter for Android,,2021-05-09 15:29:24,False,52,"Oxygen usage per patient 
Kerala = 6 Litres
Haryana = 25 Litres
Maharashtra = 27 Litres
And
DELHI = 66 Litres
Yet,… https://t.co/7Cxe0aSZ5S",0,False
imbreadjinie,"Mumbai, India",Twitter for Android,,2021-05-09 15:29:24,False,298,here. armys. youll need it. oxygen https://t.co/VFI9hCKlXC,1,False
Simmy_nl,"Delhi, india",Twitter Web App,,2021-05-09 15:29:18,False,19,@timesofindia And AAP leaders r hiding oxygen cylinders for whom and why ??? Don’t feel shame ..,0,False
akshaykittu,"Anand, India",Twitter for Android,,2021-05-09 15:29:17,True,289,"@SonuSood Sir plz help
Patient Name :- Ayub Ali
Contact No:- 9782987730
struggling alone in Jaipur and Oxygen level is getting down",0,False
Sweets_rinky,India 🇮🇳 Proud Indian 😎 ,Twitter for Android,,2021-05-09 15:29:16,True,178,@foreversleepy5 Ohhh... frnd of oxygen chor,0,False
kkmaurya,India,Twitter for Android,,2021-05-09 15:29:14,True,2129,"@ShekharGupta Here comes the preacher. When the time comes, GoI will surely do that. This also tells the level of g… https://t.co/CDow8lGkcD",0,False
ilyshani,Somewhere in the World,Twitter for Android,,2021-05-09 15:29:11,False,581,@nayanikaaa Did Mughals stopped you to provide oxygen?,0,False
Praveen18676026,,Twitter for Android,,2021-05-09 15:29:10,True,99,CWe need a thoracic surgeon equipped hospital with cardiologist for my jijaji treatment..  Oxygen level not rising… https://t.co/9teXEhdxWL,0,False
jungooscart,parañaque ; she-her ; 17,Twitter for iPhone,,2021-05-09 15:29:09,False,192,WTB OXYGEN PO PLS,0,False
JudiciaryNews,India,dlvr.it,,2021-05-09 15:29:07,False,181,SC warns Centre of 'coercive' methods on retracting 700 metric tonnes of oxygen assurance to Delhi - Telegraph Indi… https://t.co/O8C1yF10Vn,1,False
kkyudolI,she/her,Twitter for Android,,2021-05-09 15:29:06,False,1500,@amourjeons SHIT THE FUCK UP I CANT BREATHE IM GONNA D WORD OH MY GOD OXYGEN TANK,0,False
iamdatemike,inside dabba of aavakkai oorga,Twitter Web App,,2021-05-09 15:29:05,False,1962,"Nigella in the Masterchef AU kitchen- 

""great to be back, i am nigella lawson and i breathe oxygen""

Contestants-… https://t.co/71Nfp8bWKe",1,False
mauleshRpanchal,Ahmedabad,Twitter for iPhone,,2021-05-09 15:29:03,False,385,"#GujaratCovidSupport હવે વોટ્સએપ પર Hi લખીને મોકલો અને મેળવો માહીતી

1. 💨 Oxygen
2. 🍱 Food for Patients
3. 💉 Plasma… https://t.co/tg3audTclr",2,False
